date,route_key,origin_port_id,destination_port_id,freight_rate,bdi_context,bunker_context,port_congestion_score,avg_waiting_hours,vessel_availability_count,weather_risk_score,event_risk_score,data_mode
2026-01-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.75,1413.2,589.5,58.0,31.9,32,2.9,1.4,SYNTHETIC
2026-01-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.36,1428.4,590.2,49.1,27.0,29,3.3,2.2,SYNTHETIC
2026-01-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.08,1393.2,583.4,52.6,28.9,26,3.1,1.8,SYNTHETIC
2026-01-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.24,1426.9,589.5,57.1,31.4,31,4.2,1.8,SYNTHETIC
2026-01-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.32,1409.6,592.1,52.5,28.9,26,3.5,2.0,SYNTHETIC
2026-01-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.7,1463.8,593.2,56.0,30.8,27,4.1,2.3,SYNTHETIC
2026-01-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.26,1439.3,590.5,49.4,27.2,26,2.9,2.2,SYNTHETIC
2026-01-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.41,1440.0,595.0,53.7,29.6,24,4.9,1.6,SYNTHETIC
2026-01-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.78,1435.0,588.6,63.0,34.7,29,2.7,1.9,SYNTHETIC
2026-01-29,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.46,1439.4,589.6,54.3,29.9,30,2.9,1.6,SYNTHETIC
2026-01-30,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.5,1449.1,586.5,53.6,29.5,33,3.5,2.1,SYNTHETIC
2026-01-31,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.4,1414.4,596.3,50.7,27.9,28,4.0,2.0,SYNTHETIC
2026-02-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.27,1453.5,590.2,57.5,31.6,28,2.8,2.2,SYNTHETIC
2026-02-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.11,1452.0,601.7,61.7,33.9,22,3.0,1.9,SYNTHETIC
2026-02-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.84,1495.8,599.0,58.1,32.0,30,3.7,2.3,SYNTHETIC
2026-02-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.29,1498.5,587.9,61.8,34.0,35,4.3,2.2,SYNTHETIC
2026-02-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.35,1470.5,596.6,56.1,30.8,26,3.4,1.8,SYNTHETIC
2026-02-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.56,1490.3,588.2,48.1,26.5,30,4.3,2.0,SYNTHETIC
2026-02-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.36,1485.9,600.3,53.2,29.3,21,3.8,2.0,SYNTHETIC
2026-02-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.76,1523.4,605.6,56.3,30.9,23,4.4,2.0,SYNTHETIC
2026-02-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,11.32,1500.0,599.6,59.5,32.7,30,3.9,1.0,SYNTHETIC
2026-02-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.8,1510.0,601.8,51.9,28.5,27,3.7,1.6,SYNTHETIC
2026-02-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.85,1527.9,612.3,48.5,26.7,31,2.8,1.8,SYNTHETIC
2026-02-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.87,1531.6,602.0,58.8,32.3,28,4.7,2.2,SYNTHETIC
2026-02-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.88,1533.5,600.5,53.3,29.3,29,4.0,1.3,SYNTHETIC
2026-02-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.52,1525.9,609.5,52.6,29.0,25,3.7,1.0,SYNTHETIC
2026-02-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.36,1460.7,610.0,55.8,30.7,31,3.8,2.3,SYNTHETIC
2026-02-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.19,1507.4,599.5,56.0,30.8,32,3.2,1.7,SYNTHETIC
2026-02-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.62,1485.5,604.2,55.4,30.5,25,4.4,1.5,SYNTHETIC
2026-02-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.1,1474.2,607.0,48.9,26.9,29,3.5,2.9,SYNTHETIC
2026-02-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.74,1510.4,596.8,51.8,28.5,23,4.3,2.2,SYNTHETIC
2026-02-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.12,1506.1,594.9,49.4,27.2,28,3.4,2.0,SYNTHETIC
2026-02-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.52,1486.9,604.1,51.6,28.4,28,3.8,1.4,SYNTHETIC
2026-02-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.27,1509.4,607.5,48.7,26.8,28,3.8,1.8,SYNTHETIC
2026-02-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.21,1524.8,602.9,52.8,29.0,26,3.5,1.7,SYNTHETIC
2026-02-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.08,1532.0,597.9,56.5,31.1,24,4.0,1.0,SYNTHETIC
2026-02-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.18,1545.7,613.9,57.3,31.5,25,4.0,1.8,SYNTHETIC
2026-02-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.96,1536.5,602.1,44.4,24.4,21,3.5,2.1,SYNTHETIC
2026-02-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.86,1524.4,602.7,58.8,32.4,19,3.9,2.6,SYNTHETIC
2026-02-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.17,1478.0,602.1,52.7,29.0,24,4.2,2.1,SYNTHETIC
2026-03-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.37,1502.2,608.9,54.9,30.2,29,3.5,2.2,SYNTHETIC
2026-03-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.45,1494.5,605.6,52.6,28.9,24,2.7,1.6,SYNTHETIC
2026-03-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.57,1541.7,603.8,49.6,27.3,26,4.6,1.4,SYNTHETIC
2026-03-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.34,1489.9,600.9,52.4,28.8,25,4.1,1.5,SYNTHETIC
2026-03-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.95,1480.2,596.2,49.8,27.4,25,4.0,1.4,SYNTHETIC
2026-03-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.49,1498.0,600.9,45.7,25.1,24,3.7,1.9,SYNTHETIC
2026-03-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.64,1488.7,585.1,50.4,27.7,29,3.9,2.2,SYNTHETIC
2026-03-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.38,1520.5,597.6,52.9,29.1,22,4.3,1.8,SYNTHETIC
2026-03-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.92,1484.9,600.1,48.8,26.8,26,4.8,1.9,SYNTHETIC
2026-03-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.91,1496.4,593.0,43.3,23.8,25,3.5,2.3,SYNTHETIC
2026-03-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.78,1492.4,602.6,48.0,26.4,30,2.9,1.2,SYNTHETIC
2026-03-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.91,1476.5,598.3,52.2,28.7,22,3.9,2.1,SYNTHETIC
2026-03-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.57,1487.2,608.1,48.8,26.8,23,3.6,2.4,SYNTHETIC
2026-03-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.95,1489.2,605.9,50.9,28.0,23,4.7,2.1,SYNTHETIC
2026-03-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.75,1477.1,594.6,43.0,23.6,22,3.2,1.4,SYNTHETIC
2026-03-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.87,1468.5,595.3,50.2,27.6,29,4.5,1.7,SYNTHETIC
2026-03-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.62,1459.5,596.0,41.1,22.6,27,5.4,1.0,SYNTHETIC
2026-03-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.88,1472.8,592.9,46.4,25.5,25,4.6,2.7,SYNTHETIC
2026-03-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.19,1465.7,598.8,44.7,24.6,24,4.7,1.7,SYNTHETIC
2026-03-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.57,1488.1,591.8,53.3,29.3,22,3.1,1.6,SYNTHETIC
2026-03-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.08,1474.9,589.4,48.8,26.8,22,4.0,1.0,SYNTHETIC
2026-03-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.17,1445.8,597.1,42.2,23.2,22,4.0,2.4,SYNTHETIC
2026-03-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.42,1479.8,600.2,49.0,26.9,25,3.9,1.8,SYNTHETIC
2026-03-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.85,1474.9,593.4,44.7,24.6,22,3.9,1.6,SYNTHETIC
2026-03-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.67,1502.8,604.1,42.9,23.6,24,4.4,2.3,SYNTHETIC
2026-03-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.6,1499.7,593.0,51.2,28.2,25,3.4,1.6,SYNTHETIC
2026-03-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.56,1454.3,598.0,54.0,29.7,22,5.0,1.2,SYNTHETIC
2026-03-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.13,1494.4,602.7,46.9,25.8,27,2.4,1.2,SYNTHETIC
2026-03-29,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.14,1490.9,598.6,50.8,27.9,27,4.7,1.9,SYNTHETIC
2026-03-30,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.68,1515.8,603.4,46.0,25.3,24,3.1,1.2,SYNTHETIC
2026-03-31,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.21,1502.5,597.3,46.6,25.6,21,4.5,1.2,SYNTHETIC
2026-04-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.53,1504.8,602.0,55.4,30.4,23,4.6,2.6,SYNTHETIC
2026-04-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.57,1538.7,607.1,53.3,29.3,26,3.6,1.6,SYNTHETIC
2026-04-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.97,1527.1,603.6,41.7,22.9,27,4.7,1.5,SYNTHETIC
2026-04-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,11.04,1549.8,605.4,42.9,23.6,19,3.7,1.0,SYNTHETIC
2026-04-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.84,1551.5,601.8,43.6,24.0,22,4.1,2.8,SYNTHETIC
2026-04-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.63,1598.7,610.7,47.1,25.9,20,4.7,2.9,SYNTHETIC
2026-04-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.17,1563.1,610.6,46.8,25.8,22,2.8,2.8,SYNTHETIC
2026-04-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.65,1548.5,609.8,37.1,20.4,25,3.9,2.5,SYNTHETIC
2026-04-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.0,1533.3,609.3,42.8,23.5,23,4.1,1.3,SYNTHETIC
2026-04-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.19,1513.1,607.2,42.8,23.5,21,5.1,1.9,SYNTHETIC
2026-04-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.26,1505.7,607.9,44.6,24.5,22,4.9,3.1,SYNTHETIC
2026-04-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.92,1521.8,607.7,45.8,25.2,22,4.2,2.5,SYNTHETIC
2026-04-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.55,1516.7,598.5,42.3,23.3,24,4.2,1.7,SYNTHETIC
2026-04-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.56,1485.4,595.7,48.0,26.4,21,3.4,2.2,SYNTHETIC
2026-04-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.25,1525.9,597.1,44.2,24.3,21,4.3,2.1,SYNTHETIC
2026-04-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.07,1524.4,603.5,40.4,22.2,25,5.2,2.1,SYNTHETIC
2026-04-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.26,1522.5,602.0,42.6,23.4,18,3.3,2.1,SYNTHETIC
2026-04-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.5,1556.9,602.3,33.5,18.4,24,4.9,2.6,SYNTHETIC
2026-04-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.32,1544.3,599.3,41.3,22.7,28,4.9,1.6,SYNTHETIC
2026-04-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.89,1527.0,603.5,48.9,26.9,25,3.6,1.8,SYNTHETIC
2026-04-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.37,1526.5,608.4,47.8,26.3,23,4.7,1.6,SYNTHETIC
2026-04-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.24,1495.0,608.1,46.5,25.6,25,4.0,1.8,SYNTHETIC
2026-04-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.07,1521.9,603.3,41.8,23.0,25,4.2,1.1,SYNTHETIC
2026-04-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.59,1532.4,604.6,46.4,25.5,28,2.8,1.9,SYNTHETIC
2026-04-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.61,1527.5,603.3,41.3,22.7,29,5.3,2.3,SYNTHETIC
2026-04-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.76,1544.8,608.6,43.5,23.9,31,3.3,2.0,SYNTHETIC
2026-04-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.18,1578.3,610.2,39.3,21.6,23,4.1,1.3,SYNTHETIC
2026-04-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.85,1567.1,616.1,44.0,24.2,28,3.8,2.7,SYNTHETIC
2026-04-29,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.17,1555.3,603.3,40.9,22.5,22,5.0,1.7,SYNTHETIC
2026-04-30,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.41,1561.1,609.2,39.0,21.5,23,4.8,1.4,SYNTHETIC
2026-05-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.42,1559.5,611.4,37.2,20.4,28,4.8,1.2,SYNTHETIC
2026-05-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.51,1529.9,609.6,36.7,20.2,23,4.7,1.2,SYNTHETIC
2026-05-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.82,1582.7,625.0,41.2,22.7,31,3.2,2.3,SYNTHETIC
2026-05-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.56,1578.1,616.7,40.1,22.0,22,3.9,2.4,SYNTHETIC
2026-05-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.91,1574.1,608.8,40.1,22.0,26,3.9,2.5,SYNTHETIC
2026-05-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.26,1575.5,611.7,36.5,20.1,20,5.1,1.9,SYNTHETIC
2026-05-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.75,1575.0,604.5,41.8,23.0,20,4.1,1.7,SYNTHETIC
2026-05-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.24,1580.2,611.9,40.6,22.3,21,3.8,2.1,SYNTHETIC
2026-05-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.05,1578.8,609.8,40.0,22.0,22,4.2,2.4,SYNTHETIC
2026-05-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.28,1568.7,619.2,37.0,20.4,21,2.2,2.4,SYNTHETIC
2026-05-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.9,1566.1,608.6,32.0,17.6,27,3.4,1.4,SYNTHETIC
2026-05-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.79,1563.0,614.4,36.1,19.9,26,4.2,1.5,SYNTHETIC
2026-05-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.98,1604.3,616.1,41.6,22.9,29,3.8,1.8,SYNTHETIC
2026-05-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.48,1595.7,626.7,38.4,21.1,22,4.0,1.4,SYNTHETIC
2026-05-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.45,1589.3,615.7,36.7,20.2,21,3.4,2.9,SYNTHETIC
2026-05-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.07,1594.7,627.3,43.7,24.0,20,4.4,3.1,SYNTHETIC
2026-05-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.46,1573.2,623.1,41.6,22.9,24,2.8,2.8,SYNTHETIC
2026-05-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.83,1601.9,623.1,30.2,16.6,32,4.7,2.7,SYNTHETIC
2026-05-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.11,1636.3,627.1,41.3,22.7,20,4.1,1.2,SYNTHETIC
2026-05-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.11,1635.9,627.0,33.7,18.5,21,3.4,2.6,SYNTHETIC
2026-05-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.73,1609.1,613.7,36.1,19.9,22,4.2,2.4,SYNTHETIC
2026-05-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.93,1627.5,618.9,41.7,22.9,32,3.7,2.1,SYNTHETIC
2026-05-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.6,1587.2,623.0,40.1,22.1,20,4.0,2.0,SYNTHETIC
2026-05-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.3,1614.8,618.6,35.9,19.7,23,3.0,1.7,SYNTHETIC
2026-05-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.28,1628.6,615.9,37.0,20.4,15,3.1,1.6,SYNTHETIC
2026-05-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.8,1606.6,621.5,37.4,20.6,30,3.7,1.8,SYNTHETIC
2026-05-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.48,1645.8,630.9,32.5,17.9,27,3.9,2.4,SYNTHETIC
2026-05-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.7,1601.3,628.6,36.0,19.8,21,3.3,2.1,SYNTHETIC
2026-05-29,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.07,1647.3,624.7,37.2,20.4,20,3.6,2.5,SYNTHETIC
2026-05-30,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.5,1678.9,635.5,37.4,20.6,23,3.6,1.4,SYNTHETIC
2026-05-31,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.71,1647.4,627.7,39.1,21.5,26,2.9,1.2,SYNTHETIC
2026-06-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.23,1672.3,619.9,28.6,15.7,23,3.6,2.4,SYNTHETIC
2026-06-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.95,1660.0,626.1,34.3,18.9,20,3.3,1.2,SYNTHETIC
2026-06-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.32,1675.9,640.0,39.6,21.8,20,2.8,2.1,SYNTHETIC
2026-06-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.71,1697.3,634.9,42.3,23.3,23,3.6,2.0,SYNTHETIC
2026-06-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.72,1697.9,636.3,35.2,19.4,24,3.4,2.5,SYNTHETIC
2026-06-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.89,1707.1,635.1,39.6,21.8,24,3.5,1.7,SYNTHETIC
2026-06-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.6,1713.3,647.3,40.1,22.0,29,4.8,1.5,SYNTHETIC
2026-06-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.37,1687.7,648.2,33.0,18.2,15,3.5,2.4,SYNTHETIC
2026-06-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.6,1742.4,652.9,36.4,20.0,18,2.8,1.0,SYNTHETIC
2026-06-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.42,1703.0,642.0,32.6,17.9,26,3.0,1.8,SYNTHETIC
2026-06-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.83,1755.2,646.4,44.7,24.6,24,3.6,1.0,SYNTHETIC
2026-06-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.37,1769.4,639.8,34.8,19.1,23,3.1,1.6,SYNTHETIC
2026-06-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.92,1751.4,657.6,35.6,19.6,18,3.1,2.5,SYNTHETIC
2026-06-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.26,1768.0,645.6,34.2,18.8,25,2.2,2.6,SYNTHETIC
2026-06-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.83,1754.1,651.8,39.6,21.8,20,2.5,2.0,SYNTHETIC
2026-06-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.27,1767.6,645.3,33.4,18.4,29,3.8,1.4,SYNTHETIC
2026-06-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,7.69,1778.9,650.2,24.1,13.3,24,3.6,1.7,SYNTHETIC
2026-06-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.03,1783.5,646.8,38.3,21.1,23,2.6,1.5,SYNTHETIC
2026-06-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.59,1794.0,648.4,29.7,16.4,27,2.3,2.0,SYNTHETIC
2026-06-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.44,1788.4,647.5,33.8,18.6,23,4.4,1.8,SYNTHETIC
2026-06-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.52,1757.2,647.1,37.6,20.7,21,3.0,1.8,SYNTHETIC
2026-06-22,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.68,1775.5,656.4,31.4,17.3,21,2.2,2.2,SYNTHETIC
2026-06-23,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.71,1753.2,646.7,38.6,21.2,24,2.9,1.5,SYNTHETIC
2026-06-24,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.47,1764.4,652.9,28.4,15.6,23,2.9,1.2,SYNTHETIC
2026-06-25,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.25,1772.0,654.4,39.9,22.0,26,2.5,2.3,SYNTHETIC
2026-06-26,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.09,1787.9,646.9,29.2,16.0,25,3.2,1.5,SYNTHETIC
2026-06-27,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.81,1750.0,646.8,41.5,22.8,20,2.7,2.2,SYNTHETIC
2026-06-28,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.47,1782.5,653.5,24.9,13.7,22,3.3,2.0,SYNTHETIC
2026-06-29,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.11,1784.2,659.3,37.4,20.6,27,2.9,1.0,SYNTHETIC
2026-06-30,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.31,1788.2,654.2,36.1,19.9,21,3.2,2.2,SYNTHETIC
2026-07-01,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.21,1771.4,650.5,37.2,20.4,25,4.0,2.2,SYNTHETIC
2026-07-02,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.76,1805.4,658.5,34.1,18.8,29,3.5,1.7,SYNTHETIC
2026-07-03,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.45,1787.2,649.7,37.5,20.6,29,3.4,2.1,SYNTHETIC
2026-07-04,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.94,1793.7,658.5,39.5,21.7,31,2.8,3.0,SYNTHETIC
2026-07-05,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.26,1805.6,657.8,38.0,20.9,26,2.4,1.6,SYNTHETIC
2026-07-06,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.66,1795.8,653.9,37.8,20.8,26,2.2,1.7,SYNTHETIC
2026-07-07,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.12,1779.7,649.5,35.0,19.2,27,3.3,1.2,SYNTHETIC
2026-07-08,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.48,1782.8,648.9,38.1,21.0,25,1.9,1.6,SYNTHETIC
2026-07-09,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.02,1791.7,657.6,35.7,19.7,23,3.5,2.6,SYNTHETIC
2026-07-10,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.51,1770.8,658.0,34.3,18.9,25,3.0,2.2,SYNTHETIC
2026-07-11,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.46,1769.6,648.1,38.9,21.4,28,2.4,1.9,SYNTHETIC
2026-07-12,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.74,1784.5,651.1,30.5,16.8,29,2.1,2.8,SYNTHETIC
2026-07-13,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.14,1778.6,640.2,33.2,18.2,31,2.4,2.1,SYNTHETIC
2026-07-14,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.23,1742.8,643.4,36.2,19.9,20,2.7,2.2,SYNTHETIC
2026-07-15,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.62,1746.1,644.0,35.1,19.3,26,2.7,2.1,SYNTHETIC
2026-07-16,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.88,1730.2,639.6,29.4,16.2,31,2.8,2.9,SYNTHETIC
2026-07-17,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,10.13,1766.6,642.0,38.4,21.1,27,3.0,1.1,SYNTHETIC
2026-07-18,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.67,1748.6,642.2,35.2,19.4,25,3.4,1.9,SYNTHETIC
2026-07-19,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.96,1729.6,644.8,31.1,17.1,29,2.6,1.9,SYNTHETIC
2026-07-20,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,9.54,1755.3,645.7,34.5,19.0,32,2.7,2.7,SYNTHETIC
2026-07-21,ID_TBN -> IN_PDP,ID_TBN,IN_PDP,8.8,1702.3,631.2,28.3,15.5,24,2.6,1.7,SYNTHETIC
